propertyCode,price,propertyType,operation,rooms,bathrooms,size,address,province,municipality,district,neighborhood,latitude,longitude,distance,exterior,floor,parkingSpace,priceByArea,detailedType
106132919,1300.0,flat,rent,4,2,122.0,Barrio Parlamento - Torneo,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4038106,-5.9826192,4788,True,1,,11.0,{'typology': 'flat'}
106434770,1200.0,flat,rent,3,1,90.0,"calle Torneo, 76",Sevilla,Sevilla,Centro,San Vicente,37.394415,-6.0026919,3222,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100.0}",13.0,{'typology': 'flat'}
94791140,900.0,flat,rent,3,1,70.0,plaza Alegre,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3736256,-5.9633783,4034,True,2,,13.0,{'typology': 'flat'}
104028977,1200.0,flat,rent,3,1,120.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3863302,-5.9653993,4402,True,bj,,10.0,{'typology': 'flat'}
103936215,850.0,duplex,rent,1,1,65.0,calle Pagés del Corro,Sevilla,Sevilla,Triana,Calle Betis - Pagés del Corro,37.3839438,-6.0044171,2048,True,bj,,13.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108625006,900.0,flat,rent,3,1,85.0,calle Castillo de Alcala de Guadaira,Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3592785,-5.9766075,2861,True,2,,11.0,{'typology': 'flat'}
107423644,1550.0,flat,rent,3,2,140.0,Barrio La Florida,Sevilla,Sevilla,Nervión,La Florida,37.3841273,-5.9844551,2914,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",11.0,{'typology': 'flat'}
89711295,900.0,flat,rent,3,1,75.0,calle coral,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4097453,-5.9859119,5266,True,2,,12.0,{'typology': 'flat'}
108581410,1800.0,flat,rent,4,2,110.0,calle Águilas,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3888705,-5.9891691,3061,True,1,,16.0,{'typology': 'flat'}
107786734,1500.0,flat,rent,3,2,101.0,Barrio Gran Plaza - Marqués de Pickman - Ciudad Jardín,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3839281,-5.9634738,4419,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{'typology': 'flat'}
81812062,1150.0,flat,rent,3,1,100.0,callejón Calería,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3924562,-5.9871042,3495,True,2,,12.0,{'typology': 'flat'}
90176176,1300.0,flat,rent,2,2,70.0,Barrio Los Bermejales,Sevilla,Sevilla,La Palmera - Los Bermejales,Los Bermejales,37.3452288,-5.9841421,3102,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",19.0,{'typology': 'flat'}
102108562,780.0,flat,rent,2,1,60.0,ronda del Tamarguillo,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3699257,-5.966732,3671,,4,,13.0,{'typology': 'flat'}
108706474,800.0,flat,rent,1,1,45.0,alameda de Hércules,Sevilla,Sevilla,Centro,Alameda,37.3961627,-5.9944408,3587,True,1,,18.0,{'typology': 'flat'}
100922756,950.0,studio,rent,0,1,55.0,Barrio Cruz Roja - Capuchinos,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Cruz Roja - Capuchinos,37.4019919,-5.9784697,4799,True,bj,,17.0,"{'typology': 'flat', 'subTypology': 'studio'}"
99489844,3000.0,chalet,rent,7,6,698.0,Gelves,Sevilla,Gelves,,,37.3474958,-6.0324596,2967,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
108776098,1800.0,flat,rent,3,2,129.0,calle Juan Sebastián Elcano,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.376918,-5.9958802,1638,True,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
97392937,1000.0,flat,rent,3,2,115.0,Santa Eufemia,Sevilla,Tomares,Santa Eufemia,,37.3772271,-6.0427036,3326,True,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9.0,{'typology': 'flat'}
89227682,3500.0,flat,rent,3,2,128.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3872598,-5.9926919,2746,True,5,,27.0,{'typology': 'flat'}
108625006,900.0,flat,rent,3,1,85.0,calle Castillo de Alcala de Guadaira,Sevilla,Sevilla,La Palmera - Los Bermejales,Bami - Pineda,37.3592785,-5.9766075,2861,True,2,,11.0,{'typology': 'flat'}
108706474,800.0,flat,rent,1,1,45.0,alameda de Hércules,Sevilla,Sevilla,Centro,Alameda,37.3961627,-5.9944408,3587,True,1,,18.0,{'typology': 'flat'}
104028977,1200.0,flat,rent,3,1,120.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3863302,-5.9653993,4402,True,bj,,10.0,{'typology': 'flat'}
107800794,1600.0,penthouse,rent,2,3,127.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3912105,-5.992284,3152,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",13.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
106445824,990.0,flat,rent,2,1,65.0,calle Pacheco y Núñez de Prado,Sevilla,Sevilla,Centro,Alameda,37.4033687,-5.9944549,4351,True,2,,15.0,{'typology': 'flat'}
108284267,795.0,duplex,rent,1,1,49.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3934355,-5.9819324,3843,False,bj,,16.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
107094718,950.0,flat,rent,1,1,70.0,calle José Recuerda Rubio,Sevilla,Sevilla,Nervión,Buhaira - Huerta del Rey,37.3811709,-5.978343,3128,True,1,,14.0,{'typology': 'flat'}
108782844,1400.0,flat,rent,4,2,120.0,calle San Jacinto s/n,Sevilla,Sevilla,Triana,López de Gomara,37.3830263,-6.0061181,1929,True,bj,,12.0,{'typology': 'flat'}
98734883,1600.0,penthouse,rent,2,3,125.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3929357,-5.995492,3218,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",13.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
86610148,1100.0,flat,rent,2,1,65.0,aguila,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3904799,-5.9883471,3251,True,2,,17.0,{'typology': 'flat'}
108757300,1200.0,flat,rent,3,1,80.0,calle Cancionera,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3726956,-5.9739558,3101,,3,,15.0,{'typology': 'flat'}
108599362,1100.0,flat,rent,3,1,76.0,calle Tibidabo,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.374935,-5.9745127,3126,True,2,,14.0,{'typology': 'flat'}
105351082,900.0,flat,rent,2,1,71.0,Barrio Nervión,Sevilla,Sevilla,Nervión,Nervión,37.3836114,-5.9671247,4118,True,3,,13.0,{'typology': 'flat'}
83348091,750.0,flat,rent,1,1,42.0,CASTILLA,Sevilla,Sevilla,Triana,Calle Betis - Pagés del Corro,37.3884867,-6.0084294,2530,False,2,,18.0,{'typology': 'flat'}
104865418,1750.0,flat,rent,4,2,114.0,calle Marqués del Duero,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3904039,-6.0034624,2771,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{'typology': 'flat'}
90806936,850.0,flat,rent,1,1,55.0,calle Álvarez Quintero,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3871986,-5.9929823,2728,False,1,,15.0,{'typology': 'flat'}
108439360,1400.0,penthouse,rent,3,2,136.0,CL VIRGEN DE LA ESTRELLA,Sevilla,Sevilla,Los Remedios,Ramón de Carranza - Madre Rafols,37.37359,-6.0022419,1008,True,5,,10.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
108372441,895.0,flat,rent,3,1,75.0,Barrio Ctra. de Carmona-Miraflores,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Ctra. de Carmona-Miraflores,37.4051353,-5.9751736,5251,True,6,,12.0,{'typology': 'flat'}
107175507,1550.0,flat,rent,2,2,90.0,calle Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3885753,-5.9901272,2988,True,1,,17.0,{'typology': 'flat'}
108661071,1100.0,flat,rent,3,1,73.0,Barrio Doctor Fedriani,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4117384,-5.9847884,5509,True,2,,15.0,{'typology': 'flat'}
100550820,2500.0,flat,rent,1,1,120.0,calle de Placentines,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3884932,-5.9918015,2905,True,bj,,21.0,{'typology': 'flat'}
106069524,800.0,penthouse,rent,0,1,20.0,calle Pérez Galdós,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3898171,-5.9897697,3122,True,3,,40.0,"{'typology': 'flat', 'subTypology': 'penthouse'}"
100490298,630.0,flat,rent,1,1,90.0,calle Abajo,Sevilla,Gelves,,,37.3373101,-6.0253454,3514,True,2,,7.0,{'typology': 'flat'}
107618487,2200.0,chalet,rent,4,5,410.0,El Zaudín - Club de Golf,Sevilla,Bormujos,El Zaudín - Club de Golf,,37.3681041,-6.061465,4736,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}"
88956837,900.0,flat,rent,1,1,50.0,calle Virgen de Luján,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3759383,-5.9956714,1569,False,2,,18.0,{'typology': 'flat'}
107618644,650.0,studio,rent,0,1,55.0,"Asociacion Vecinal Parque Atlantico San Matias, Las Dalias, 11",Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,La Salle-Avd Manuel del Valle-Las Naciones,37.4038901,-5.9667634,5589,True,5,,12.0,"{'typology': 'flat', 'subTypology': 'studio'}"
98192739,890.0,flat,rent,3,1,60.0,plaza de los Duendes de Sevilla,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3726668,-5.9734742,3142,True,bj,,15.0,{'typology': 'flat'}
103306156,1000.0,flat,rent,4,2,86.0,Centro,Sevilla,Montequinto,Centro,,37.3436804,-5.9367485,6753,True,6,,12.0,{'typology': 'flat'}
105639320,800.0,flat,rent,2,1,45.0,calle Padre Pedro Ayala,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.38395,-5.963099,4450,True,2,,18.0,{'typology': 'flat'}
108791951,1100.0,flat,rent,2,1,70.0,calle Lumbreras,Sevilla,Sevilla,Centro,Plaza de la Gavidia-San Lorenzo,37.40088,-5.9959831,4048,True,1,,16.0,{'typology': 'flat'}
107113420,850.0,flat,rent,2,2,65.0,avenida del Flamenco,Sevilla,Sevilla,Bellavista - Jardines de Hércules,Jardines de Hércules,37.3255683,-5.9642677,5903,True,1,,13.0,{'typology': 'flat'}
94363644,960.0,flat,rent,3,1,75.0,"calle Fray Diego de Cádiz, 9",Sevilla,Sevilla,Centro,San Julián,37.4008174,-5.987492,4299,True,2,,13.0,{'typology': 'flat'}
108539967,900.0,flat,rent,2,1,62.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.39174,-5.9832148,3624,True,3,,15.0,{'typology': 'flat'}
108635095,1100.0,flat,rent,3,1,85.0,Barrio El Juncal - El Plantinar,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3741215,-5.9705048,3437,,,,13.0,{'typology': 'flat'}
86345994,1200.0,flat,rent,3,1,85.0,calle Sanlúcar la Mayor,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3669737,-5.9749742,2917,True,3,,14.0,{'typology': 'flat'}
30480481,780.0,flat,rent,1,1,55.0,calle Salado,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3768285,-6.0069661,1236,True,1,,14.0,{'typology': 'flat'}
108769653,1050.0,flat,rent,3,1,88.0,calle Rico Cejudo,Sevilla,Sevilla,Nervión,Nervión,37.3844915,-5.9676231,4128,True,1,,12.0,{'typology': 'flat'}
106857515,650.0,studio,rent,0,1,20.0,calle Galera,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3875735,-5.9984723,2568,False,1,,33.0,"{'typology': 'flat', 'subTypology': 'studio'}"
90822278,750.0,flat,rent,1,1,65.0,Barrio San Julián,Sevilla,Sevilla,Centro,San Julián,37.4013,-5.9869008,4369,True,2,,12.0,{'typology': 'flat'}
83424707,850.0,flat,rent,1,1,70.0,Don Cecilio de Triana,Sevilla,Sevilla,Triana,Calle Betis - Pagés del Corro,37.3895748,-6.0099859,2657,True,bj,,12.0,{'typology': 'flat'}
103093592,1000.0,flat,rent,3,1,71.0,Barrio Pio Xii,Sevilla,Sevilla,Macarena,Pio Xii,37.4061013,-5.9790817,5162,True,2,,14.0,{'typology': 'flat'}
107165867,1300.0,flat,rent,3,2,95.0,calle Almadraba,Sevilla,Sevilla,Sevilla este,Alcalde L. Uruñuela - Palacio de Congresos,37.4014837,-5.9443385,6883,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
96812229,1200.0,flat,rent,2,2,84.0,calle Ardilla,Sevilla,Sevilla,Triana,López de Gomara,37.3817127,-5.9996065,1923,False,bj,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
105650033,1200.0,flat,rent,3,1,100.0,Barrio Gran Plaza - Marqués de Pickman - Ciudad Jardín,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3865803,-5.966572,4328,True,1,,12.0,{'typology': 'flat'}
89446211,1500.0,flat,rent,3,1,100.0,Barrio Reina Mercedes - Heliópolis,Sevilla,Sevilla,La Palmera - Los Bermejales,Reina Mercedes - Heliópolis,37.3577171,-5.9844431,2260,True,5,,15.0,{'typology': 'flat'}
108724080,900.0,flat,rent,4,2,100.0,Barrio Parlamento - Torneo,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4040935,-5.9841967,4753,True,2,,9.0,{'typology': 'flat'}
26959347,700.0,flat,rent,1,1,67.0,calle Joaquin Costa,Sevilla,Sevilla,Centro,Alameda,37.3992073,-5.9944906,3907,True,bj,,10.0,{'typology': 'flat'}
108649170,1200.0,flat,rent,3,2,105.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3941583,-5.9857333,3720,True,bj,,11.0,{'typology': 'flat'}
108653242,1400.0,flat,rent,3,2,105.0,calle Júpiter,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3915465,-5.9803512,3766,True,en,,13.0,{'typology': 'flat'}
108682154,1250.0,duplex,rent,2,2,105.0,Jesús del Gran Poder,Sevilla,Sevilla,Centro,Alameda,37.399472,-5.993522,3961,True,en,,12.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108682154,1250.0,duplex,rent,2,2,105.0,Jesús del Gran Poder,Sevilla,Sevilla,Centro,Alameda,37.399472,-5.993522,3961,True,en,,12.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
107165867,1300.0,flat,rent,3,2,95.0,calle Almadraba,Sevilla,Sevilla,Sevilla este,Alcalde L. Uruñuela - Palacio de Congresos,37.4014837,-5.9443385,6883,True,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
81820047,1150.0,flat,rent,3,1,100.0,caleria,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3887327,-5.9855353,3234,True,2,,12.0,{'typology': 'flat'}
108610607,1200.0,flat,rent,2,2,97.0,calle Lope de Vega,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3916628,-5.980503,3767,True,en,,12.0,{'typology': 'flat'}
105861457,950.0,studio,rent,0,1,50.0,avenida de la República Argentina,Sevilla,Sevilla,Los Remedios,Plaza de Cuba - República Argentina,37.3796826,-6.0024572,1625,False,3,,19.0,"{'typology': 'flat', 'subTypology': 'studio'}"
107407610,1600.0,flat,rent,4,1,70.0,"plaza Virgen de los Dolores, 2",Sevilla,Sevilla,Triana,López de Gomara,37.3772153,-6.0084964,1277,True,4,,23.0,{'typology': 'flat'}
106817975,690.0,flat,rent,3,1,80.0,calle Madre de Cristo,Sevilla,Sevilla,Cerro Amate,Su Eminencia - La Oliva,37.3656781,-5.9677881,3548,True,4,,9.0,{'typology': 'flat'}
108480330,1000.0,flat,rent,3,1,85.0,calle Granate,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.411416,-5.9854674,5453,True,4,,12.0,{'typology': 'flat'}
107329398,950.0,flat,rent,2,1,90.0,calle Torres,Sevilla,Sevilla,Centro,Feria,37.402604,-5.9899387,4397,True,bj,,11.0,{'typology': 'flat'}
107678728,1800.0,flat,rent,4,2,70.0,calle Tambre,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3729389,-5.9670124,3704,True,4,,26.0,{'typology': 'flat'}
105621508,1100.0,flat,rent,3,1,80.0,Barrio El Juncal - El Plantinar,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3726344,-5.9664848,3743,True,4,,14.0,{'typology': 'flat'}
108734305,780.0,flat,rent,1,1,45.0,Barrio Luis Montoto - Santa Justa,Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3878843,-5.9705739,4119,True,2,,17.0,{'typology': 'flat'}
108503591,580.0,studio,rent,0,1,50.0,"calle Macasta, 9",Sevilla,Sevilla,Centro,San Julián,37.399782,-5.9869514,4215,False,bj,,12.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108689042,1350.0,flat,rent,2,2,100.0,Barrio Parlamento - Torneo,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4111682,-5.987933,5352,True,3,,14.0,{'typology': 'flat'}
104338913,1300.0,flat,rent,2,2,90.0,Barrio Asunción - Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3732367,-5.994197,1473,True,3,,14.0,{'typology': 'flat'}
108152749,800.0,flat,rent,3,1,48.0,calle Manzana,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4049716,-5.9863457,4762,True,3,,17.0,{'typology': 'flat'}
34287084,780.0,flat,rent,1,1,68.0,calle la pinta,Sevilla,Mairena del Aljarafe,Ciudad Expo,,37.3524221,-6.0520808,4171,True,1,,11.0,{'typology': 'flat'}
108575807,1200.0,duplex,rent,2,2,80.0,Barrio San Julián,Sevilla,Sevilla,Centro,San Julián,37.3956276,-5.9852067,3883,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
98213329,900.0,flat,rent,1,1,60.0,Barrio Gran Plaza - Marqués de Pickman - Ciudad Jardín,Sevilla,Sevilla,Nervión,Gran Plaza - Marqués de Pickman - Ciudad Jardín,37.3864705,-5.9634961,4554,False,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{'typology': 'flat'}
108216655,950.0,flat,rent,3,1,60.0,Barrio Cerro del Águila,Sevilla,Sevilla,Cerro Amate,Cerro del Águila,37.3689132,-5.952194,4939,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",16.0,{'typology': 'flat'}
105617301,800.0,flat,rent,2,1,55.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.4012024,-5.9916237,4199,True,3,,15.0,{'typology': 'flat'}
98895436,650.0,studio,rent,0,1,55.0,"calle Macasta, 9",Sevilla,Sevilla,Centro,San Julián,37.399782,-5.9869514,4215,False,1,,12.0,"{'typology': 'flat', 'subTypology': 'studio'}"
108174853,1350.0,flat,rent,3,2,140.0,Barrio Ronda de Triana-Patrocinio-Turruñuelo,Sevilla,Sevilla,Triana,Ronda de Triana-Patrocinio-Turruñuelo,37.3836197,-6.0068817,1991,True,2,,10.0,{'typology': 'flat'}
108735695,960.0,flat,rent,3,1,65.0,Barrio El Juncal - El Plantinar,Sevilla,Sevilla,Nervión,El Juncal - El Plantinar,37.3759194,-5.9673808,3759,,4,,15.0,{'typology': 'flat'}
108706000,850.0,flat,rent,3,1,85.0,Barrio Parlamento - Torneo,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4100665,-5.9892334,5199,True,3,,10.0,{'typology': 'flat'}
98048152,2500.0,flat,rent,4,3,120.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3859045,-5.9885454,2822,True,1,,21.0,{'typology': 'flat'}
88749477,650.0,flat,rent,1,1,75.0,Camas,Sevilla,Camas,,,37.4078891,-6.0339014,5218,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9.0,{'typology': 'flat'}
105682548,1100.0,flat,rent,3,2,90.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3927721,-5.9939852,3249,True,3,,12.0,{'typology': 'flat'}
108521235,1200.0,flat,rent,4,1,72.0,Jardines de Felipe II,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3709723,-5.9728813,3152,True,4,,17.0,{'typology': 'flat'}
108799566,1000.0,flat,rent,3,1,60.0,Barrio Doctor Fedriani,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4072047,-5.9854666,5020,,bj,,17.0,{'typology': 'flat'}
108782197,1300.0,flat,rent,3,1,70.0,Barrio Puerta Carmona-Puerta Osario-Amador de los Ríos,Sevilla,Sevilla,Centro,Puerta Carmona-Puerta Osario-Amador de los Ríos,37.3950855,-5.9867213,3764,,1,,19.0,{'typology': 'flat'}
82028640,900.0,flat,rent,3,1,95.0,Barrio Villegas - Los Príncipes,Sevilla,Sevilla,Macarena,Villegas - Los Príncipes,37.4088643,-5.9784563,5457,True,2,,9.0,{'typology': 'flat'}
108785848,1100.0,flat,rent,3,1,75.0,Barrio Arroyo - Santa Justa,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,Arroyo - Santa Justa,37.3956312,-5.9733646,4515,True,2,,15.0,{'typology': 'flat'}
108669121,750.0,flat,rent,3,1,82.0,"AV PARQUE AMATE, 2",Sevilla,Sevilla,Cerro Amate,Santa Aurelia,37.3823842,-5.9505984,5394,True,11,,9.0,{'typology': 'flat'}
86347358,800.0,flat,rent,1,1,55.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.3973086,-5.9930426,3749,True,1,,15.0,{'typology': 'flat'}
100376441,970.0,flat,rent,2,1,68.0,calle Segura,Sevilla,Sevilla,Centro,Arenal - Museo - Tetuán,37.3872431,-6.0008154,2473,True,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",14.0,{'typology': 'flat'}
32258904,750.0,studio,rent,0,1,45.0,Barrio Alameda,Sevilla,Sevilla,Centro,Alameda,37.4014979,-5.9916474,4229,True,bj,,17.0,"{'typology': 'flat', 'subTypology': 'studio'}"
88793659,900.0,flat,rent,1,1,40.0,Barrio Asunción - Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3746566,-5.997308,1366,False,2,,23.0,{'typology': 'flat'}
82721650,890.0,flat,rent,1,1,60.0,"ALONSO CARRILLO, 10",Sevilla,Sevilla,Nervión,Luis Montoto - Santa Justa,37.3880109,-5.9708955,4105,True,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 100.0}",15.0,{'typology': 'flat'}
105714473,895.0,flat,rent,3,1,74.0,avenida Trabajadores Inmigrantes,Sevilla,Sevilla,Macarena,Doctor Fedriani,37.4112461,-5.982481,5538,False,1,,12.0,{'typology': 'flat'}
108779161,900.0,flat,rent,1,1,45.0,Barrio Asunción - Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3758103,-5.9958745,1547,True,2,,20.0,{'typology': 'flat'}
87143874,850.0,duplex,rent,1,1,55.0,Barrio Encarnación-Las Setas,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.393037,-5.9904424,3407,False,1,,15.0,"{'typology': 'flat', 'subTypology': 'duplex'}"
108657499,1050.0,flat,rent,3,1,68.0,Barrio Tiro de Línea,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.372502,-5.9758586,2933,True,1,,15.0,{'typology': 'flat'}
101895927,850.0,flat,rent,2,1,60.0,CHICARREROS,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.3893306,-5.9920962,2974,True,3,,14.0,{'typology': 'flat'}
108759135,900.0,flat,rent,3,1,74.0,Barrio Tiro de Línea,Sevilla,Sevilla,Prado de San Sebastián - Felipe II - Bueno Monreal,Tiro de Línea,37.3702751,-5.9692061,3460,True,bj,,12.0,{'typology': 'flat'}
107820909,1000.0,flat,rent,1,1,60.0,Barrio Santa Cruz - Alfalfa,Sevilla,Sevilla,Centro,Santa Cruz - Alfalfa,37.387377,-5.9907116,2847,True,bj,,17.0,{'typology': 'flat'}
86492417,750.0,flat,rent,2,1,60.0,Barrio Parlamento - Torneo,Sevilla,Sevilla,Macarena,Parlamento - Torneo,37.4045077,-5.9857847,4735,True,1,,13.0,{'typology': 'flat'}
105510336,1800.0,flat,rent,3,1,133.0,calle Javier Lasso de la Vega,Sevilla,Sevilla,Centro,Encarnación-Las Setas,37.3921527,-5.9949923,3152,True,1,,14.0,{'typology': 'flat'}
96714546,1100.0,flat,rent,2,1,65.0,"calle Teodosio, 81",Sevilla,Sevilla,Centro,San Vicente,37.3989597,-5.9974328,3809,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",17.0,{'typology': 'flat'}
32092175,700.0,flat,rent,1,1,45.0,Barrio Feria,Sevilla,Sevilla,Centro,Feria,37.3999039,-5.9899895,4117,True,bj,,16.0,{'typology': 'flat'}
106104806,775.0,flat,rent,1,1,40.0,calle Virgen de Luján,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3738946,-5.9938919,1538,False,6,,19.0,{'typology': 'flat'}
108654947,1200.0,flat,rent,3,2,110.0,Barrio La Florida,Sevilla,Sevilla,Nervión,La Florida,37.3875787,-5.9843694,3199,True,3,,11.0,{'typology': 'flat'}
108661762,930.0,flat,rent,3,1,75.0,calle Tadeo Soler,Sevilla,Sevilla,Triana,López de Gomara,37.3791101,-6.0044283,1519,True,bj,,12.0,{'typology': 'flat'}
90939303,900.0,flat,rent,1,1,40.0,Barrio Asunción - Adolfo Suárez,Sevilla,Sevilla,Los Remedios,Asunción - Adolfo Suárez,37.3728541,-5.9968331,1261,True,2,,23.0,{'typology': 'flat'}
