precio;vivienda;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;distrito;municipio;precio_m2;tipo_vivienda
2950;piso;120;4;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.58;Piso
1400;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;43.75;Piso
4000;piso;137;4;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.2;Piso
3600;piso;90;3;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;40.0;Piso
3800;piso;206;4;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;18.45;Piso
2000;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.33;Piso
4500;piso;150;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.0;Piso
1250;ático;56;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.32;Piso
3800;piso;158;4;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.05;Piso
2130;piso;60;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;35.5;Piso
3700;piso;120;5;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.83;Piso
3000;piso;111;4;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.03;Piso
4500;piso;213;2;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.13;Piso
1900;piso;70;2;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.14;Piso
1700;piso;58;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.31;Piso
1400;piso;51;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.45;Piso
3950;dúplex;170;2;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.24;other
1500;piso;58;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.86;Piso
2000;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.77;Piso
3500;piso;124;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.23;Piso
3000;piso;120;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
1200;piso;36;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.33;Piso
5900;piso;197;5;4;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.95;Piso
1650;piso;100;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;16.5;Piso
5900;piso;197;5;4;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.95;Piso
3500;piso;120;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.17;Piso
3600;piso;158;4;4;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.78;Piso
990;estudio;35;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.29;Piso
1350;estudio;50;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.0;Piso
1390;piso;43;0;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.33;Piso
2950;piso;102;4;2;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.92;Piso
4700;casa;300;4;4;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;15.67;other
2300;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;57.5;Piso
1550;estudio;55;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.18;Piso
1600;piso;75;3;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.33;Piso
1250;piso;42;0;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.76;Piso
2550;piso;84;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.36;Piso
7500;piso;150;2;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;50.0;Piso
1750;piso;80;2;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.88;Piso
3995;piso;138;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.95;Piso
1200;piso;60;2;1;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.0;Piso
2400;piso;140;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;17.14;Piso
7000;piso;209;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.49;Piso
1250;piso;60;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.83;Piso
4500;piso;148;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.41;Piso
2000;piso;70;2;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.57;Piso
6800;piso;142;2;4;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;47.89;Piso
2200;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.44;Piso
16000;ático;277;4;5;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;57.76;Piso
3000;piso;140;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.43;Piso
4300;piso;130;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.08;Piso
2200;piso;80;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.5;Piso
3600;ático;85;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.35;Piso
2300;ático;80;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.75;Piso
2495;piso;89;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.03;Piso
1600;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.62;Piso
1800;piso;95;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;18.95;Piso
2390;piso;98;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.39;Piso
2195;piso;75;0;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.27;Piso
2100;piso;80;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.25;Piso
4495;piso;158;2;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.45;Piso
1700;piso;66;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.76;Piso
2745;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.23;Piso
2350;piso;173;4;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;13.58;Piso
2745;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.23;Piso
2950;piso;94;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.38;Piso
5245;ático;145;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;36.17;Piso
2600;piso;100;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.0;Piso
3495;piso;101;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;34.6;Piso
1500;piso;46;2;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.61;Piso
2395;piso;70;2;2;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;34.21;Piso
1400;piso;60;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.33;Piso
2245;piso;58;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;38.71;Piso
2500;ático;130;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;19.23;Piso
3995;piso;99;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;40.35;Piso
3200;ático;60;0;1;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;53.33;Piso
2495;piso;57;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;43.77;Piso
1800;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.5;Piso
1600;piso;60;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.67;Piso
1590;piso;54;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.44;Piso
2400;piso;102;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.53;Piso
2200;ático;75;0;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.33;Piso
4495;piso;184;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.43;Piso
1500;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;37.5;Piso
5495;piso;164;4;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.51;Piso
1500;piso;60;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
2495;piso;52;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;47.98;Piso
1100;piso;57;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;19.3;Piso
7500;piso;276;4;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.17;Piso
980;estudio;32;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.62;Piso
3400;piso;152;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.37;Piso
5900;piso;165;3;3;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;35.76;Piso
2900;piso;69;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.03;Piso
2900;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.22;Piso
1150;estudio;33;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;34.85;Piso
775;estudio;25;0;1;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.0;Piso
1899;piso;72;2;2;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.38;Piso
3200;piso;216;5;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;14.81;Piso
1300;ático;80;3;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;16.25;Piso
2700;dúplex;140;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;19.29;other
1100;estudio;34;0;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.35;Piso
1150;piso;48;0;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.96;Piso
5500;piso;137;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;40.15;Piso
2700;piso;113;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.89;Piso
2500;piso;88;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.41;Piso
1800;piso;31;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;58.06;Piso
1300;estudio;39;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;33.33;Piso
2390;piso;56;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.68;Piso
4000;piso;160;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
2050;piso;76;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.97;Piso
1100;piso;60;0;1;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;18.33;Piso
2800;piso;100;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.0;Piso
3150;piso;138;3;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.83;Piso
1950;piso;50;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;39.0;Piso
7750;piso;222;4;5;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;34.91;Piso
2100;ático;69;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.43;Piso
1500;piso;70;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.43;Piso
2400;piso;63;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;38.1;Piso
3000;piso;70;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.86;Piso
1595;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;19.94;Piso
4000;piso;190;4;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.05;Piso
1030;piso;55;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;18.73;Piso
1500;piso;75;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.0;Piso
1990;piso;108;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;18.43;Piso
2600;piso;80;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.5;Piso
6000;piso;129;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;46.51;Piso
2900;piso;120;2;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.17;Piso
2150;piso;60;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;35.83;Piso
3800;piso;90;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.22;Piso
2450;piso;79;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.01;Piso
2400;piso;85;3;2;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.24;Piso
1250;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
2100;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.31;Piso
4500;piso;212;3;3;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.23;Piso
1000;estudio;42;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;23.81;Piso
2150;piso;53;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;40.57;Piso
2500;piso;90;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.78;Piso
1900;piso;92;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.65;Piso
2400;piso;65;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;36.92;Piso
1100;piso;35;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.43;Piso
3200;piso;86;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;37.21;Piso
2100;ático;81;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.93;Piso
1700;dúplex;130;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;13.08;other
1700;piso;75;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.67;Piso
2050;piso;52;2;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;39.42;Piso
1100;estudio;26;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;42.31;Piso
1300;estudio;30;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;43.33;Piso
5500;piso;215;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.58;Piso
2800;piso;126;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;22.22;Piso
3050;piso;148;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.61;Piso
3400;piso;167;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;20.36;Piso
2400;piso;82;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.27;Piso
1300;piso;41;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.71;Piso
2290;piso;63;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;36.35;Piso
2990;piso;108;3;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.69;Piso
950;estudio;45;0;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;21.11;Piso
1500;piso;90;2;1;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;16.67;Piso
1100;piso;40;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;27.5;Piso
4500;piso;144;3;3;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.25;Piso
2000;ático;82;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;24.39;Piso
2400;piso;74;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;32.43;Piso
2500;piso;79;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.65;Piso
6200;piso;125;2;3;Segunda mano/buen estado;False;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;49.6;Piso
1700;piso;65;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.15;Piso
2400;piso;50;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;48.0;Piso
900;ático;30;0;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;30.0;Piso
1500;piso;60;2;1;Segunda mano/buen estado;True;False;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
3045;piso;105;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;29.0;Piso
3600;ático;115;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;31.3;Piso
1300;piso;50;2;1;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;26.0;Piso
2750;piso;95;2;2;Segunda mano/buen estado;True;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;28.95;Piso
3400;piso;136;2;2;Segunda mano/buen estado;False;True;Distrito Barrio de Salamanca;Madrid capital, Madrid;25.0;Piso
