precio;m2;habitaciones;baños;estado;armarios_empotrados;aire_acondicionado;barrio;distrito;ciudad;Ascensor;EXT-INT;vivienda;precio_m2;tipo_vivienda;Planta_num;barrio_encoded;estado_encoded;EXT-INT_encoded;Ascensor_encoded
1120000;132;3;2;Segunda mano/buen estado;True;False;Almagro;Chamberí;Madrid capital;;;Piso;8484.85;Piso;;1;0;2;2
1100000;154;5;3;Segunda mano/para reformar;True;False;Gaztambide;Chamberí;Madrid capital;;;Piso;7142.86;Piso;;29;1;2;2
1350000;138;2;3;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital;;;Piso;9782.61;Piso;;59;0;2;2
850000;86;3;;Segunda mano/buen estado;False;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Ático;9883.72;Piso;;48;0;2;2
498000;70;2;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital;;;Piso;7114.29;Piso;;59;0;2;2
410000;50;2;;Segunda mano/para reformar;False;False;Trafalgar;Chamberí;Madrid capital;;;Piso;8200.0;Piso;;59;1;2;2
2950000;203;2;2;Segunda mano/buen estado;False;True;Almagro;Chamberí;Madrid capital;;;Ático;14532.02;Piso;;1;0;2;2
259900;39;2;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital;;;Piso;6664.1;Piso;;59;0;2;2
895000;92;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital;;;Piso;9728.26;Piso;;64;0;2;2
990000;153;4;2;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital;;;Piso;6470.59;Piso;;64;0;2;2
1195000;115;2;3;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital;;;Piso;10391.3;Piso;;59;0;2;2
1030000;136;2;3;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital;;;Dúplex;7573.53;Piso;;64;0;2;2
1650000;176;3;4;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;9375.0;Piso;;3;0;2;2
2385000;194;3;4;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Ático;12293.81;Piso;;1;0;2;2
1195000;117;2;4;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital;;;Piso;10213.68;Piso;;59;0;2;2
420000;52;2;;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;8076.92;Piso;;1;0;2;2
1100000;174;4;2;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;6321.84;Piso;;29;0;2;2
1480000;226;5;2;Segunda mano/para reformar;False;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Piso;6548.67;Piso;;48;1;2;2
250000;27;;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital;;;Piso;9259.26;Piso;;59;0;2;2
285000;;;;;False;False;Gaztambide;Chamberí;Madrid capital;;;Estudio;;Piso;;29;2;2;2
1275000;155;4;2;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;8225.81;Piso;;29;0;2;2
1023740;126;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital;;;Ático;8124.92;Piso;;64;0;2;2
6300000;357;4;5;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;17647.06;Piso;;1;0;2;2
450000;60;2;;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;7500.0;Piso;;3;0;2;2
1012236;135;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital;;;Ático;7498.04;Piso;;64;0;2;2
415000;85;2;;Segunda mano/para reformar;False;True;Trafalgar;Chamberí;Madrid capital;;;Piso;4882.35;Piso;;59;1;2;2
1095000;103;3;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;10631.07;Piso;;1;0;2;2
495000;58;;;Segunda mano/buen estado;False;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Piso;8534.48;Piso;;48;0;2;2
980000;134;4;2;Segunda mano/buen estado;True;False;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;7313.43;Piso;5.0;3;0;0;1
2350000;238;3;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;9873.95;Piso;3.0;1;0;0;1
7200000;412;5;6;Segunda mano/para reformar;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Ático;17475.73;Piso;7.0;1;1;0;1
1490000;170;3;2;Segunda mano/buen estado;False;True;Trafalgar;Chamberí;Madrid capital;;;Piso;8764.71;Piso;;59;0;2;2
3800000;285;3;4;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;13333.33;Piso;3.0;1;0;0;1
1150000;160;3;2;Segunda mano/buen estado;False;True;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;7187.5;Piso;1.0;3;0;0;1
6300000;357;4;5;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;17647.06;Piso;;1;0;2;2
1450000;270;5;6;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;5370.37;Piso;4.0;29;0;0;1
1650000;176;3;4;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;9375.0;Piso;;3;0;2;2
2200000;140;2;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;15714.29;Piso;;1;0;2;2
515000;58;;;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;8879.31;Piso;0.0;1;0;0;1
968560;142;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital; Si;Interior;Ático;6820.85;Piso;9.0;64;0;1;1
760000;102;3;2;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital;;;Piso;7450.98;Piso;;64;0;2;2
895000;153;3;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;5849.67;Piso;;1;0;2;2
160000;20;;;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;8000.0;Piso;0.0;59;0;1;1
415000;40;;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;10375.0;Piso;3.0;59;0;1;1
550000;68;2;;Segunda mano/buen estado;False;True;Vallehermoso;Chamberí;Madrid capital; Si;Interior;Piso;8088.24;Piso;1.0;64;0;1;1
850000;100;;;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Ático;8500.0;Piso;6.0;48;0;0;1
1012236;133;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Ático;7610.8;Piso;9.0;64;0;0;1
949900;90;3;2;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;10554.44;Piso;4.0;29;0;0;1
945000;152;3;2;Segunda mano/buen estado;False;False;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;6217.11;Piso;1.0;29;0;0;1
420000;52;2;;Segunda mano/buen estado;False;False;Almagro;Chamberí;Madrid capital;;;Piso;8076.92;Piso;;1;0;2;2
1350000;116;2;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;11637.93;Piso;2.0;1;0;0;1
579000;70;2;;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Ático;8271.43;Piso;7.0;64;0;0;1
1275000;157;4;3;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;8121.02;Piso;2.0;29;0;0;1
900000;112;3;2;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;8035.71;Piso;7.0;64;0;0;1
1129000;100;2;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;11290.0;Piso;2.0;59;0;0;1
679000;63;2;2;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Piso;10777.78;Piso;;48;0;2;2
900000;112;3;2;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;8035.71;Piso;7.0;64;0;0;1
2050000;157;3;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Ático;13057.32;Piso;7.0;59;0;0;1
299000;32;;;Segunda mano/buen estado;False;False;Gaztambide;Chamberí;Madrid capital; Si;Interior;Estudio;9343.75;Piso;5.0;29;0;1;1
2100000;274;6;3;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;7664.23;Piso;1.0;59;0;0;1
1490000;194;4;2;Segunda mano/para reformar;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;7680.41;Piso;8.0;64;1;0;1
580000;73;2;;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;7945.21;Piso;3.0;3;0;1;1
1550000;163;3;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;9509.2;Piso;4.0;1;0;0;1
366000;49;;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;7469.39;Piso;2.0;59;0;1;1
530000;109;3;;Segunda mano/buen estado;True;False;Vallehermoso;Chamberí;Madrid capital;;;Piso;4862.39;Piso;;64;0;2;2
1795000;321;4;4;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;5591.9;Piso;4.0;29;0;0;1
895000;153;3;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;5849.67;Piso;0.0;1;0;0;1
1650000;176;3;2;Segunda mano/buen estado;False;False;Arapiles;Chamberí;Madrid capital;;;Piso;9375.0;Piso;;3;0;2;2
899000;75;2;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Interior;Piso;11986.67;Piso;4.0;1;0;1;1
4000000;281;5;4;Segunda mano/para reformar;False;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;14234.88;Piso;4.0;1;1;0;1
1200000;130;3;2;Segunda mano/buen estado;False;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;9230.77;Piso;4.0;59;0;0;1
180000;17;;;Segunda mano/para reformar;False;False;Trafalgar;Chamberí;Madrid capital; No;Interior;Estudio;10588.24;Piso;0.0;59;1;1;0
490000;68;3;;Segunda mano/buen estado;False;True;Almagro;Chamberí;Madrid capital; No;Interior;Piso;7205.88;Piso;3.0;1;0;1;0
1290000;184;4;2;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;7010.87;Piso;4.0;59;0;0;1
1050000;168;3;2;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;6250.0;Piso;1.0;48;0;1;1
575000;;;;;False;False;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;;Piso;0.0;1;2;0;1
355000;40;;;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital;;;Estudio;8875.0;Piso;;59;0;2;2
1129000;100;2;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;11290.0;Piso;2.0;59;0;0;1
1150461;126;2;2;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital; Si;Interior;Ático;9130.64;Piso;9.0;64;0;1;1
490000;67;2;;Segunda mano/buen estado;False;True;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;7313.43;Piso;1.0;59;0;1;1
1445000;207;5;3;Segunda mano/para reformar;True;True;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;6980.68;Piso;5.0;3;1;0;1
287000;46;2;;Segunda mano/para reformar;True;False;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;6239.13;Piso;0.0;3;1;1;1
475000;60;2;;Segunda mano/para reformar;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Piso;7916.67;Piso;;48;1;2;2
1160000;99;2;2;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;11717.17;Piso;1.0;59;0;0;1
4200000;410;4;5;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;10243.9;Piso;5.0;1;0;0;1
4200000;282;4;5;Segunda mano/para reformar;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;14893.62;Piso;3.0;1;1;0;1
1050000;168;4;3;Segunda mano/para reformar;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;6250.0;Piso;2.0;48;1;1;1
260000;40;;;Segunda mano/buen estado;False;False;Almagro;Chamberí;Madrid capital; Si;Interior;Piso;6500.0;Piso;0.0;1;0;1;1
790000;126;3;3;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;6269.84;Piso;0.5;29;0;0;1
899000;127;3;2;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;7078.74;Piso;;29;0;2;2
330000;40;;;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; Si;Interior;Piso;8250.0;Piso;1.0;29;0;1;1
335000;35;;;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;9571.43;Piso;4.0;48;0;1;1
4200000;311;4;4;Segunda mano/buen estado;False;False;Almagro;Chamberí;Madrid capital; No;Exterior;Piso;13504.82;Piso;3.0;1;0;0;0
1395000;104;2;2;Segunda mano/buen estado;False;False;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;13413.46;Piso;5.0;1;0;0;1
453000;48;2;;Segunda mano/buen estado;False;True;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;9437.5;Piso;2.0;59;0;1;1
850000;112;4;2;Segunda mano/para reformar;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;7589.29;Piso;1.0;64;1;0;1
1200000;102;2;2;Segunda mano/buen estado;False;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Ático;11764.71;Piso;7.0;1;0;0;1
1570000;;;;;False;True;Trafalgar;Chamberí;Madrid capital;;;Piso;;Piso;;59;2;2;2
1600000;110;2;2;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;14545.45;Piso;1.0;48;0;0;1
303500;;;;;False;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;;Piso;0.0;59;2;0;1
545000;63;;;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;8650.79;Piso;4.0;3;0;0;1
850000;107;3;2;Segunda mano/buen estado;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;7943.93;Piso;1.0;48;0;0;1
400000;111;9;2;Segunda mano/para reformar;False;False;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;3603.6;Piso;0.0;3;1;1;1
1600000;149;2;3;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Dúplex;10738.26;Piso;9.0;64;0;0;1
500000;38;;;Segunda mano/buen estado;False;True;Gaztambide;Chamberí;Madrid capital;;;Piso;13157.89;Piso;;29;0;2;2
679000;78;2;;Segunda mano/buen estado;False;True;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;8705.13;Piso;5.0;3;0;0;1
415000;40;;;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;10375.0;Piso;3.0;59;0;1;1
315000;39;2;;Segunda mano/buen estado;True;False;Gaztambide;Chamberí;Madrid capital; No;Interior;Piso;8076.92;Piso;1.0;29;0;1;0
930000;87;3;2;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;10689.66;Piso;;3;0;2;2
710000;77;3;;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;9220.78;Piso;4.0;59;0;1;1
1100000;137;3;3;Segunda mano/buen estado;True;True;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;8029.2;Piso;5.0;64;0;0;1
1050000;186;4;3;Segunda mano/para reformar;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;5645.16;Piso;1.0;48;1;0;1
700000;93;3;;Segunda mano/para reformar;False;False;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;7526.88;Piso;1.0;3;1;0;1
2400000;186;3;2;Segunda mano/para reformar;False;False;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;12903.23;Piso;5.0;1;1;0;1
329000;39;;;Segunda mano/buen estado;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;8435.9;Piso;2.0;48;0;1;1
329000;39;;;Segunda mano/buen estado;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;8435.9;Piso;2.0;48;0;1;1
700000;;;;;False;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;;Piso;3.0;64;2;0;1
990000;122;3;;Segunda mano/para reformar;False;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;8114.75;Piso;4.0;64;1;0;1
540000;81;;;Segunda mano/buen estado;True;False;Almagro;Chamberí;Madrid capital; Si;Interior;Piso;6666.67;Piso;-2.0;1;0;1;1
320000;53;2;;Segunda mano/para reformar;False;False;Trafalgar;Chamberí;Madrid capital;;;Ático;6037.74;Piso;;59;1;2;2
380000;61;;;Segunda mano/para reformar;True;False;Gaztambide;Chamberí;Madrid capital; Si;Interior;Piso;6229.51;Piso;0.0;29;1;1;1
494000;47;;;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;10510.64;Piso;;29;0;2;2
350000;54;2;;Segunda mano/para reformar;False;False;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;6481.48;Piso;0.0;3;1;1;1
160000;20;;;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital;;;Piso;8000.0;Piso;;59;0;2;2
810000;101;3;;Segunda mano/buen estado;False;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;8019.8;Piso;3.0;48;0;0;1
650000;72;2;;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;9027.78;Piso;2.0;1;0;0;1
650000;72;2;;Segunda mano/buen estado;False;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;9027.78;Piso;2.0;48;0;0;1
6730000;345;4;4;Segunda mano/para reformar;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;19507.25;Piso;5.0;1;1;0;1
720000;72;3;2;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;10000.0;Piso;6.0;3;0;1;1
5200000;495;5;5;Segunda mano/para reformar;True;False;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;10505.05;Piso;5.0;1;1;0;1
1250000;140;2;2;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Ático;8928.57;Piso;9.0;48;0;0;1
880000;113;3;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;7787.61;Piso;;1;0;2;2
789900;127;3;2;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital; Si;Exterior;Piso;6219.69;Piso;0.5;3;0;0;1
1575000;165;4;3;Segunda mano/buen estado;True;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;9545.45;Piso;1.0;48;0;0;1
1050000;115;2;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;9130.43;Piso;2.0;59;0;0;1
950000;108;2;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;8796.3;Piso;6.0;59;0;0;1
1950000;300;6;6;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;6500.0;Piso;;29;0;2;2
300000;39;;;Segunda mano/buen estado;False;False;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Interior;Piso;7692.31;Piso;1.0;48;0;1;1
2550000;255;4;4;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Ático;10000.0;Piso;;48;0;2;2
395000;;;;;False;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Dúplex;;Piso;;48;2;2;2
640000;98;2;2;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital; No;Interior;Piso;6530.61;Piso;-1.0;59;0;1;0
1550000;165;3;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Piso;9393.94;Piso;;1;0;2;2
930000;110;3;2;Segunda mano/para reformar;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;8454.55;Piso;0.0;1;1;0;1
2435000;237;5;4;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;10274.26;Piso;5.0;59;0;0;1
1490000;178;4;2;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital;;;Piso;8370.79;Piso;;29;0;2;2
950000;115;2;2;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; Si;Exterior;Piso;8260.87;Piso;4.0;48;0;0;1
930000;103;3;2;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;9029.13;Piso;1.0;59;0;0;1
665000;77;2;;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;8636.36;Piso;;3;0;2;2
1350000;250;4;3;Segunda mano/para reformar;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital;;;Piso;5400.0;Piso;;48;1;2;2
359000;51;;;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; No;Exterior;Piso;7039.22;Piso;0.0;29;0;0;0
2385000;194;3;4;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital;;;Ático;12293.81;Piso;;1;0;2;2
1560000;165;3;3;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Exterior;Piso;9454.55;Piso;3.0;1;0;0;1
1290000;143;3;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Interior;Piso;9020.98;Piso;2.0;1;0;1;1
980000;91;2;2;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;10769.23;Piso;5.0;59;0;0;1
900000;90;2;2;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; No;Exterior;Piso;10000.0;Piso;3.0;1;0;0;0
310000;40;;;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; Si;Interior;Piso;7750.0;Piso;2.0;1;0;1;1
930000;86;2;;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital;;;Ático;10813.95;Piso;;59;0;2;2
2250000;255;5;3;Segunda mano/para reformar;True;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;8823.53;Piso;4.0;59;1;0;1
1400000;176;4;3;Segunda mano/para reformar;True;False;Arapiles;Chamberí;Madrid capital;;;Piso;7954.55;Piso;;3;1;2;2
440000;59;;;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;7457.63;Piso;2.0;59;0;1;1
199000;17;;;Segunda mano/buen estado;False;False;Almagro;Chamberí;Madrid capital; No;Interior;Estudio;11705.88;Piso;3.0;1;0;1;0
750000;120;3;;Segunda mano/buen estado;False;False;Trafalgar;Chamberí;Madrid capital; No;Exterior;Piso;6250.0;Piso;0.5;59;0;0;0
750000;89;2;2;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital; Si;Interior;Piso;8426.97;Piso;7.0;3;0;1;1
535000;88;2;2;Segunda mano/buen estado;True;False;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;6079.55;Piso;0.0;59;0;0;1
750000;92;3;3;Segunda mano/buen estado;True;True;Arapiles;Chamberí;Madrid capital;;;Piso;8152.17;Piso;;3;0;2;2
849000;91;;;Segunda mano/buen estado;True;True;Almagro;Chamberí;Madrid capital; No;Interior;Piso;9329.67;Piso;0.0;1;0;1;0
290000;30;;;Segunda mano/buen estado;False;True;Trafalgar;Chamberí;Madrid capital; Si;Interior;Piso;9666.67;Piso;1.0;59;0;1;1
1200000;150;3;2;Segunda mano/buen estado;True;True;Trafalgar;Chamberí;Madrid capital; Si;Exterior;Piso;8000.0;Piso;2.0;59;0;0;1
825000;95;3;2;Segunda mano/buen estado;False;False;Gaztambide;Chamberí;Madrid capital; Si;Exterior;Piso;8684.21;Piso;4.0;29;0;0;1
350000;37;;;Segunda mano/buen estado;True;True;Gaztambide;Chamberí;Madrid capital; No;Exterior;Piso;9459.46;Piso;2.0;29;0;0;0
360000;45;;;Segunda mano/buen estado;True;True;Nuevos Ministerios-Ríos Rosas;Chamberí;Madrid capital; No;Interior;Piso;8000.0;Piso;2.0;48;0;1;0
499000;;;;;False;True;Trafalgar;Chamberí;Madrid capital;;;Piso;;Piso;;59;2;2;2
900000;112;3;2;Segunda mano/para reformar;True;False;Vallehermoso;Chamberí;Madrid capital; Si;Exterior;Piso;8035.71;Piso;7.0;64;1;0;1
675000;88;3;;Segunda mano/buen estado;True;False;Gaztambide;Chamberí;Madrid capital; Si;Interior;Piso;7670.45;Piso;6.0;29;0;1;1
